id_ticket,cantidad,producto,precio,total_producto
R20FIG,3,Huevos 12pz,81.62,244.86
R20FIG,1,Audífonos,1485.67,1485.67
R20FIG,1,Sartén antiadherente,362.16,362.16
R20FIG,3,Huevos 12pz,83.81,251.44
R20FIG,1,Refresco 2L,35.86,35.86
R20FIG,1,Detergente 2kg,90.03,90.03
R20FIG,2,Refresco 2L,33.69,67.38
R20FIG,1,Licuadora,815.73,815.73
R20FIG,3,Detergente 2kg,87.27,261.82
R20FIG,1,Audífonos,1486.54,1486.54
R4F283,3,Pan Baguette,31.29,93.88
R4F283,3,Pollo 1kg,125.97,377.9
R4F283,3,Licuadora,813.7,2441.11
R4F283,2,Leche 1L,24.48,48.95
R4F283,2,Detergente 2kg,91.9,183.79
R4F283,2,Pan Baguette,30.59,61.17
R4F283,1,Microondas,1941.04,1941.04
R4F283,1,Licuadora,820.88,820.88
R4F283,1,Detergente 2kg,88.42,88.42
R4F283,3,Pan Baguette,31.27,93.82
R4QETH,2,Sartén antiadherente,366.15,732.3
R4QETH,1,Sartén antiadherente,335.3,335.3
R4QETH,2,Microondas,1901.44,3802.87
R4QETH,1,Huevos 12pz,79.43,79.43
R4QETH,2,Huevos 12pz,81.1,162.21
R4QETH,2,Pollo 1kg,120.25,240.51
R4QETH,3,Arroz 1kg,41.6,124.79
R4QETH,1,Huevos 12pz,79.4,79.4
R4QETH,2,Pan Baguette,30.32,60.63
R4QETH,3,Detergente 2kg,86.42,259.27
R4QETH,2,Leche 1L,24.79,49.58
R4QETH,3,Pan Baguette,28.51,85.52
R58YEV,2,Refresco 2L,33.72,67.44
R58YEV,2,Pan Baguette,30.1,60.19
R58YEV,2,Huevos 12pz,77.64,155.28
R58YEV,2,Leche 1L,24.52,49.04
R58YEV,2,Huevos 12pz,78.47,156.94
R58YEV,2,Pollo 1kg,121.41,242.82
R58YEV,2,Microondas,2045.15,4090.29
R58YEV,2,Refresco 2L,35.9,71.8
R58YEV,2,Huevos 12pz,83.74,167.49
R58YEV,2,Arroz 1kg,41.74,83.48
R58YEV,2,Huevos 12pz,83.69,167.38
R58YEV,3,Refresco 2L,35.42,106.25
R58YEV,1,Leche 1L,24.29,24.29
R5YNXY,3,Refresco 2L,35.3,105.91
R5YNXY,1,Arroz 1kg,40.47,40.47
R5YNXY,2,Leche 1L,25.44,50.88
R5YNXY,1,Pollo 1kg,114.98,114.98
R5YNXY,3,Detergente 2kg,93.9,281.69
R5YNXY,3,Licuadora,783.77,2351.3
R5YNXY,1,Huevos 12pz,83.19,83.19
R5YNXY,2,Licuadora,794.8,1589.6
R5YNXY,2,Leche 1L,25.7,51.41
R5YNXY,3,Pan Baguette,28.55,85.64
R768TQ,1,Leche 1L,24.92,24.92
R768TQ,3,Licuadora,785.37,2356.12
R768TQ,1,Arroz 1kg,38.92,38.92
R768TQ,3,Pan Baguette,30.41,91.23
R768TQ,1,Huevos 12pz,78.71,78.71
R768TQ,1,Microondas,2077.88,2077.88
R768TQ,3,Sartén antiadherente,348.83,1046.49
R768TQ,2,Arroz 1kg,41.49,82.98
R768TQ,1,Arroz 1kg,39.02,39.02
R768TQ,2,Huevos 12pz,81.35,162.7
R768TQ,2,Pollo 1kg,114.48,228.95
R768TQ,2,Huevos 12pz,80.5,161.0
R94SSW,1,Licuadora,822.0,822.0
R94SSW,1,Licuadora,790.23,790.23
R94SSW,3,Detergente 2kg,88.13,264.38
R94SSW,3,Detergente 2kg,90.92,272.75
R94SSW,2,Sartén antiadherente,360.7,721.4
R94SSW,3,Detergente 2kg,90.9,272.7
R94SSW,1,Audífonos,1560.12,1560.12
R94SSW,2,Leche 1L,24.96,49.93
R94SSW,1,Detergente 2kg,94.38,94.38
R94SSW,1,Detergente 2kg,90.03,90.03
R9SY4F,2,Refresco 2L,34.79,69.59
R9SY4F,1,Refresco 2L,33.41,33.41
R9SY4F,1,Pollo 1kg,117.98,117.98
R9SY4F,2,Microondas,2020.55,4041.1
R9SY4F,3,Detergente 2kg,85.69,257.06
R9SY4F,3,Sartén antiadherente,353.61,1060.83
R9SY4F,3,Detergente 2kg,89.6,268.79
R9SY4F,2,Arroz 1kg,41.91,83.83
R9SY4F,1,Refresco 2L,34.87,34.87
R9SY4F,1,Pollo 1kg,124.4,124.4
RBG7D0,1,Leche 1L,23.84,23.84
RBG7D0,2,Pan Baguette,30.03,60.06
RBG7D0,2,Leche 1L,24.2,48.4
RBG7D0,2,Refresco 2L,34.08,68.15
RBG7D0,3,Leche 1L,25.96,77.87
RBG7D0,2,Sartén antiadherente,344.46,688.91
RBG7D0,1,Licuadora,814.01,814.01
RBG7D0,1,Sartén antiadherente,353.71,353.71
RBG7D0,2,Audífonos,1445.08,2890.15
RBG7D0,1,Arroz 1kg,41.37,41.37
RBM8M2,2,Audífonos,1491.4,2982.8
RBM8M2,2,Pan Baguette,31.22,62.44
RBM8M2,3,Detergente 2kg,86.26,258.78
RBM8M2,1,Arroz 1kg,41.77,41.77
RBM8M2,2,Detergente 2kg,85.54,171.08
RBM8M2,2,Pollo 1kg,122.72,245.43
RBM8M2,1,Arroz 1kg,39.9,39.9
RBM8M2,3,Leche 1L,25.68,77.04
RBM8M2,1,Licuadora,781.79,781.79
RBM8M2,1,Pollo 1kg,117.1,117.1
RBM8M2,1,Refresco 2L,36.25,36.25
RBM8M2,3,Pan Baguette,29.46,88.39
RBWAJO,1,Audífonos,1530.11,1530.11
RBWAJO,3,Huevos 12pz,78.04,234.13
RBWAJO,2,Leche 1L,26.21,52.41
RBWAJO,1,Arroz 1kg,39.5,39.5
RBWAJO,3,Detergente 2kg,91.02,273.06
RBWAJO,3,Leche 1L,24.29,72.88
RBWAJO,2,Sartén antiadherente,347.07,694.15
RBWAJO,3,Detergente 2kg,92.3,276.91
RBWAJO,2,Detergente 2kg,92.28,184.56
RBWAJO,3,Sartén antiadherente,362.08,1086.23
RBWAJO,1,Leche 1L,25.66,25.66
RBWAJO,1,Pan Baguette,29.1,29.1
RBWAJO,2,Pan Baguette,28.56,57.12
RBWAJO,2,Pollo 1kg,114.92,229.85
RDKG1D,2,Detergente 2kg,93.4,186.8
RDKG1D,1,Detergente 2kg,92.77,92.77
RDKG1D,1,Refresco 2L,34.58,34.58
RDKG1D,1,Pan Baguette,30.22,30.22
RDKG1D,2,Microondas,1924.37,3848.74
RDKG1D,2,Pollo 1kg,118.26,236.51
RDKG1D,3,Refresco 2L,34.91,104.74
RDKG1D,2,Arroz 1kg,39.76,79.52
RDKG1D,1,Pollo 1kg,117.48,117.48
RDKG1D,1,Arroz 1kg,40.18,40.18
RDKG1D,2,Pollo 1kg,125.89,251.77
RGOCWB,1,Leche 1L,24.28,24.28
RGOCWB,1,Pollo 1kg,118.61,118.61
RGOCWB,2,Licuadora,809.39,1618.79
RGOCWB,2,Licuadora,768.31,1536.62
RGOCWB,3,Detergente 2kg,91.42,274.27
RGOCWB,1,Pollo 1kg,123.18,123.18
RGOCWB,1,Refresco 2L,34.33,34.33
RGOCWB,3,Leche 1L,24.76,74.27
RGOCWB,3,Sartén antiadherente,348.29,1044.86
RGOCWB,1,Leche 1L,24.2,24.2
RGOCWB,3,Detergente 2kg,87.69,263.06
RGOCWB,2,Huevos 12pz,80.31,160.61
RGOCWB,3,Pan Baguette,31.3,93.89
RIXCMY,3,Huevos 12pz,77.39,232.17
RIXCMY,3,Sartén antiadherente,339.19,1017.56
RIXCMY,1,Sartén antiadherente,342.07,342.07
RIXCMY,2,Leche 1L,25.13,50.25
RIXCMY,1,Leche 1L,24.07,24.07
RIXCMY,2,Licuadora,812.18,1624.35
RIXCMY,3,Arroz 1kg,40.62,121.85
RIXCMY,2,Leche 1L,25.98,51.96
RIXCMY,2,Licuadora,798.58,1597.16
RIXCMY,2,Arroz 1kg,40.73,81.45
RIXCMY,1,Pan Baguette,30.03,30.03
RKDNC2,1,Microondas,1941.8,1941.8
RKDNC2,3,Sartén antiadherente,361.1,1083.29
RKDNC2,2,Huevos 12pz,80.95,161.91
RKDNC2,3,Detergente 2kg,91.79,275.38
RKDNC2,1,Leche 1L,24.32,24.32
RKDNC2,3,Refresco 2L,36.34,109.03
RKDNC2,2,Sartén antiadherente,361.84,723.68
RKDNC2,2,Pollo 1kg,117.18,234.36
RKDNC2,1,Arroz 1kg,41.45,41.45
RKDNC2,2,Pan Baguette,30.48,60.96
RKQ99F,1,Arroz 1kg,40.37,40.37
RKQ99F,1,Audífonos,1558.45,1558.45
RKQ99F,3,Leche 1L,24.82,74.46
RKQ99F,2,Huevos 12pz,78.04,156.08
RKQ99F,1,Huevos 12pz,76.17,76.17
RKQ99F,2,Audífonos,1518.09,3036.18
RKQ99F,1,Detergente 2kg,86.9,86.9
RKQ99F,2,Pan Baguette,28.68,57.35
RKQ99F,2,Pollo 1kg,119.32,238.64
RNV0Q9,3,Arroz 1kg,38.41,115.22
RNV0Q9,2,Pollo 1kg,123.51,247.01
RNV0Q9,1,Licuadora,787.54,787.54
RNV0Q9,3,Pollo 1kg,118.36,355.09
RNV0Q9,3,Licuadora,761.86,2285.59
RNV0Q9,2,Sartén antiadherente,351.69,703.38
RNV0Q9,3,Pollo 1kg,119.71,359.14
RNV0Q9,3,Detergente 2kg,85.53,256.59
RNV0Q9,1,Pollo 1kg,115.96,115.96
RNV0Q9,3,Refresco 2L,34.91,104.73
RNV0Q9,3,Detergente 2kg,88.28,264.85
RNV0Q9,1,Detergente 2kg,92.64,92.64
ROM086,1,Pan Baguette,74.64,74.64
ROM086,2,Pan Baguette,31.3,62.61
ROM086,3,Huevos 12pz,76.27,228.82
ROM086,0,Leche 1L,109.83,0.0
ROM086,3,Leche 1L,25.37,76.1
ROM086,5,Detergente 2kg,100.15,500.73
ROM086,1,Licuadora,814.92,814.92
ROM086,1,Celular básico,5188.84,5188.84
RP98DT,2,Pollo 1kg,114.26,228.52
RP98DT,3,Sartén antiadherente,351.83,1055.48
RP98DT,2,Huevos 12pz,78.42,156.84
RP98DT,3,Sartén antiadherente,367.0,1101.01
RP98DT,1,Sartén antiadherente,339.16,339.16
RP98DT,3,Huevos 12pz,76.7,230.09
RP98DT,2,Refresco 2L,36.71,73.42
RP98DT,1,Licuadora,810.53,810.53
RP98DT,1,Detergente 2kg,93.33,93.33
RP98DT,3,Pan Baguette,31.44,94.33
RP98DT,2,Sartén antiadherente,336.85,673.7
RP98DT,2,Detergente 2kg,88.6,177.19
RQX524,3,Sartén antiadherente,337.56,1012.69
RQX524,3,Pollo 1kg,116.24,348.72
RQX524,1,Leche 1L,25.01,25.01
RQX524,1,Pollo 1kg,125.03,125.03
RQX524,3,Licuadora,823.35,2470.06
RQX524,3,Huevos 12pz,76.56,229.67
RQX524,2,Arroz 1kg,41.0,81.99
RQX524,2,Pan Baguette,30.49,60.98
RQX524,2,Pan Baguette,29.91,59.82
RQX524,2,Refresco 2L,35.85,71.71
RQX524,1,Pollo 1kg,121.3,121.3
RQX524,1,Detergente 2kg,87.95,87.95
RRRACC,1,Detergente 2kg,93.3,93.3
RRRACC,2,Audífonos,1516.09,3032.18
RRRACC,2,Huevos 12pz,81.33,162.66
RRRACC,1,Arroz 1kg,40.43,40.43
RRRACC,3,Huevos 12pz,79.18,237.55
RRRACC,3,Pollo 1kg,124.77,374.32
RRRACC,2,Leche 1L,25.11,50.22
RRRACC,2,Detergente 2kg,86.93,173.86
RRRACC,2,Leche 1L,24.0,48.01
RRRACC,1,Leche 1L,25.93,25.93
RRRACC,2,Pan Baguette,30.24,60.48
RRRACC,1,Leche 1L,24.76,24.76
RRRACC,3,Refresco 2L,35.51,106.53
RRRACC,1,Arroz 1kg,40.47,40.47
RRRACC,2,Leche 1L,24.78,49.57
RRVSCP,3,Pan Baguette,30.81,92.43
RRVSCP,3,Sartén antiadherente,341.44,1024.32
RRVSCP,1,Pollo 1kg,125.17,125.17
RRVSCP,2,Arroz 1kg,38.03,76.06
RRVSCP,1,Refresco 2L,34.94,34.94
RRVSCP,1,Licuadora,804.19,804.19
RRVSCP,3,Licuadora,838.41,2515.22
RRVSCP,3,Leche 1L,25.47,76.42
RRVSCP,1,Refresco 2L,33.56,33.56
RRVSCP,1,Leche 1L,25.92,25.92
RRVSCP,3,Arroz 1kg,41.06,123.18
RRVSCP,3,Leche 1L,24.89,74.66
RSTUNO,1,Licuadora,810.83,810.83
RSTUNO,1,Leche 1L,25.68,25.68
RSTUNO,3,Pan Baguette,31.38,94.14
RSTUNO,1,Pan Baguette,28.58,28.58
RSTUNO,2,Huevos 12pz,80.91,161.81
RSTUNO,2,Refresco 2L,35.31,70.63
RSTUNO,1,Leche 1L,25.01,25.01
RSTUNO,2,Pollo 1kg,122.1,244.2
RSTUNO,3,Audífonos,1465.06,4395.17
RSTUNO,1,Leche 1L,24.65,24.65
RU4WC0,3,Huevos 12pz,81.76,245.29
RU4WC0,1,Arroz 1kg,41.96,41.96
RU4WC0,2,Licuadora,820.46,1640.91
RU4WC0,1,Detergente 2kg,89.85,89.85
RU4WC0,2,Refresco 2L,34.23,68.45
RU4WC0,2,Sartén antiadherente,347.41,694.82
RU4WC0,1,Huevos 12pz,81.32,81.32
RU4WC0,2,Sartén antiadherente,335.51,671.03
RU4WC0,3,Sartén antiadherente,350.42,1051.26
RU4WC0,2,Arroz 1kg,40.99,81.99
RU4WC0,2,Refresco 2L,35.35,70.71
RV9526,2,Arroz 1kg,41.37,82.74
RV9526,2,Pollo 1kg,122.92,245.84
RV9526,2,Pollo 1kg,125.62,251.24
RV9526,3,Refresco 2L,34.2,102.59
RV9526,2,Arroz 1kg,40.6,81.2
RV9526,3,Leche 1L,24.28,72.83
RV9526,2,Arroz 1kg,38.01,76.01
RV9526,1,Arroz 1kg,39.83,39.83
RV9526,1,Microondas,2026.01,2026.01
RV9526,2,Audífonos,1434.13,2868.26
RWGEJQ,1,Huevos 12pz,82.06,82.06
RWGEJQ,1,Arroz 1kg,41.69,41.69
RWGEJQ,1,Sartén antiadherente,341.58,341.58
RWGEJQ,3,Licuadora,836.41,2509.24
RWGEJQ,3,Pollo 1kg,118.42,355.26
RWGEJQ,2,Huevos 12pz,81.42,162.85
RWGEJQ,2,Detergente 2kg,89.78,179.56
RWGEJQ,2,Leche 1L,23.77,47.54
RWGEJQ,3,Sartén antiadherente,360.47,1081.42
RWGEJQ,2,Leche 1L,25.74,51.47
RY16V0,1,Arroz 1kg,41.19,41.19
RY16V0,2,Huevos 12pz,77.88,155.77
RY16V0,2,Detergente 2kg,85.8,171.6
RY16V0,3,Refresco 2L,33.32,99.96
RY16V0,3,Refresco 2L,36.46,109.38
RY16V0,6,Sartén antiadherente,333.17,1998.99
RY16V0,1,Pollo 1kg,118.93,118.93
RY16V0,1,Arroz 1kg,40.87,40.87
RY16V0,1,Sartén antiadherente,364.84,364.84
RY16V0,2,Audífonos,1536.1,3072.2
RY16V0,3,Refresco 2L,35.81,107.44
RY16V0,2,Detergente 2kg,88.24,176.48
S1H7CG,1,Microondas,1972.58,1972.58
S1H7CG,3,Pan Baguette,28.99,86.96
S1H7CG,2,Refresco 2L,34.66,69.32
S1H7CG,1,Refresco 2L,36.06,36.06
S1H7CG,1,Microondas,2037.25,2037.25
S1H7CG,1,Pollo 1kg,121.96,121.96
S1H7CG,1,Pan Baguette,29.2,29.2
S1H7CG,3,Pan Baguette,29.58,88.75
S1H7CG,2,Detergente 2kg,88.72,177.43
S1H7CG,2,Detergente 2kg,93.99,187.99
S1H7CG,2,Detergente 2kg,93.38,186.76
S1H7CG,1,Pan Baguette,29.01,29.01
S1H7CG,3,Arroz 1kg,38.67,116.02
S4ODLO,3,Arroz 1kg,38.98,116.95
S4ODLO,2,Arroz 1kg,41.98,83.96
S4ODLO,2,Huevos 12pz,79.83,159.66
S4ODLO,1,Arroz 1kg,40.15,40.15
S4ODLO,2,Microondas,2010.69,4021.38
S4ODLO,3,Arroz 1kg,39.67,119.02
S4ODLO,2,Refresco 2L,34.89,69.78
S4ODLO,3,Pan Baguette,29.92,89.77
S4ODLO,3,Arroz 1kg,38.93,116.78
S4ODLO,1,Licuadora,804.19,804.19
S4ODLO,2,Refresco 2L,34.47,68.95
S4ODLO,2,Huevos 12pz,83.9,167.8
S5YSAK,2,Arroz 1kg,39.41,78.81
S5YSAK,1,Leche 1L,24.98,24.98
S5YSAK,1,Leche 1L,24.67,24.67
S5YSAK,3,Pan Baguette,31.02,93.07
S5YSAK,3,Huevos 12pz,80.95,242.86
S5YSAK,3,Arroz 1kg,39.95,119.86
S5YSAK,1,Leche 1L,24.07,24.07
S5YSAK,1,Huevos 12pz,83.32,83.32
S5YSAK,2,Arroz 1kg,39.62,79.25
S5YSAK,3,Audífonos,1541.83,4625.5
S5YSAK,2,Leche 1L,25.35,50.69
S5YSAK,3,Arroz 1kg,38.95,116.86
S5YSAK,3,Refresco 2L,34.29,102.86
S6TFN4,2,Arroz 1kg,39.8,79.6
S6TFN4,3,Refresco 2L,36.52,109.57
S6TFN4,1,Licuadora,807.32,807.32
S6TFN4,2,Pollo 1kg,120.64,241.29
S6TFN4,1,Licuadora,780.42,780.42
S6TFN4,1,Pan Baguette,28.82,28.82
S6TFN4,3,Refresco 2L,34.09,102.28
S6TFN4,2,Audífonos,1440.82,2881.63
S6TFN4,3,Arroz 1kg,39.29,117.86
S6TFN4,1,Licuadora,829.21,829.21
S6TFN4,3,Pan Baguette,30.15,90.45
S75WI7,1,Microondas,1972.28,1972.28
S75WI7,2,Huevos 12pz,78.69,157.39
S75WI7,1,Pan Baguette,29.02,29.02
S75WI7,2,Detergente 2kg,89.45,178.89
S75WI7,2,Detergente 2kg,92.23,184.45
S75WI7,2,Arroz 1kg,38.28,76.56
S75WI7,2,Arroz 1kg,39.97,79.95
S75WI7,2,Sartén antiadherente,362.59,725.18
S75WI7,1,Sartén antiadherente,347.36,347.36
S75WI7,3,Leche 1L,23.77,71.32
S75WI7,1,Pollo 1kg,122.64,122.64
S75WI7,3,Refresco 2L,36.15,108.44
S75WI7,2,Leche 1L,24.66,49.31
S75WI7,3,Detergente 2kg,90.71,272.12
S75WI7,3,Huevos 12pz,77.32,231.95
S7ELHI,3,Detergente 2kg,89.96,269.87
S7ELHI,2,Huevos 12pz,76.51,153.01
S7ELHI,3,Arroz 1kg,40.29,120.88
S7ELHI,2,Detergente 2kg,88.28,176.56
S7ELHI,1,Detergente 2kg,88.93,88.93
S7ELHI,1,Pan Baguette,29.72,29.72
S7ELHI,1,Refresco 2L,36.06,36.06
S7ELHI,1,Pollo 1kg,122.9,122.9
S7ELHI,1,Celular básico,4893.77,4893.77
S7ELHI,3,Arroz 1kg,40.52,121.57
S7ELHI,3,Leche 1L,24.73,74.18
S7ELHI,3,Refresco 2L,35.18,105.55
S7ELHI,2,Refresco 2L,33.25,66.51
S7ELHI,3,Pan Baguette,30.02,90.06
S85VQE,1,Sartén antiadherente,340.11,340.11
S85VQE,2,Sartén antiadherente,361.64,723.29
S85VQE,2,Refresco 2L,36.6,73.21
S85VQE,1,Pan Baguette,30.99,30.99
S85VQE,1,Huevos 12pz,83.01,83.01
S85VQE,2,Refresco 2L,34.23,68.46
S85VQE,1,Huevos 12pz,81.77,81.77
S85VQE,3,Arroz 1kg,39.73,119.2
S85VQE,3,Licuadora,774.06,2322.17
S85VQE,1,Microondas,2040.75,2040.75
S85VQE,3,Detergente 2kg,88.01,264.04
S9K56M,1,Detergente 2kg,89.2,89.2
S9K56M,1,Refresco 2L,33.54,33.54
S9K56M,3,Licuadora,763.64,2290.92
S9K56M,1,Microondas,1925.24,1925.24
S9K56M,2,Detergente 2kg,91.23,182.45
S9K56M,2,Refresco 2L,34.48,68.95
S9K56M,1,Huevos 12pz,76.03,76.03
S9K56M,3,Pollo 1kg,121.06,363.17
S9K56M,1,Detergente 2kg,92.4,92.4
S9K56M,3,Pollo 1kg,114.46,343.37
S9KNI0,2,Pan Baguette,28.91,57.81
S9KNI0,1,Microondas,1992.43,1992.43
S9KNI0,1,Arroz 1kg,41.68,41.68
S9KNI0,2,Detergente 2kg,94.47,188.94
S9KNI0,1,Huevos 12pz,76.38,76.38
S9KNI0,2,Arroz 1kg,39.79,79.58
S9KNI0,1,Huevos 12pz,80.26,80.26
S9KNI0,3,Licuadora,815.44,2446.32
S9KNI0,1,Pan Baguette,31.44,31.44
S9KNI0,3,Arroz 1kg,41.99,125.96
S9KNI0,1,Pan Baguette,28.63,28.63
S9KNI0,2,Huevos 12pz,82.55,165.11
S9RPH5,5,Leche 1L,37.7,188.52
S9RPH5,2,Leche 1L,25.59,51.19
SDKE2I,1,Licuadora,780.28,780.28
SDKE2I,3,Leche 1L,24.33,73.0
SDKE2I,1,Huevos 12pz,77.31,77.31
SDKE2I,2,Licuadora,815.41,1630.82
SDKE2I,2,Huevos 12pz,76.15,152.31
SDKE2I,1,Leche 1L,25.55,25.55
SDKE2I,1,Pollo 1kg,116.5,116.5
SDKE2I,3,Arroz 1kg,38.37,115.11
SDKE2I,1,Pan Baguette,29.91,29.91
SDKE2I,3,Leche 1L,25.17,75.52
SDKE2I,1,Pan Baguette,29.82,29.82
SDKE2I,1,Refresco 2L,33.38,33.38
SDKE2I,2,Audífonos,1478.93,2957.86
SDKE2I,2,Detergente 2kg,93.92,187.84
SE5OEB,1,Sartén antiadherente,334.67,334.67
SE5OEB,1,Pollo 1kg,115.79,115.79
SE5OEB,1,Licuadora,765.16,765.16
SE5OEB,3,Pollo 1kg,123.46,370.38
SE5OEB,2,Detergente 2kg,94.29,188.57
SE5OEB,3,Pollo 1kg,125.87,377.61
SE5OEB,1,Pollo 1kg,116.84,116.84
SE5OEB,1,Pollo 1kg,119.42,119.42
SE5OEB,3,Refresco 2L,33.47,100.42
SE5OEB,2,Leche 1L,25.13,50.26
SE5OEB,3,Leche 1L,25.46,76.37
SE5OEB,1,Microondas,2094.8,2094.8
SE5OEB,3,Arroz 1kg,41.12,123.37
SE5OEB,3,Huevos 12pz,81.33,244.0
SF8EQ5,3,Pollo 1kg,115.89,347.68
SF8EQ5,2,Pollo 1kg,117.06,234.13
SF8EQ5,3,Huevos 12pz,82.56,247.67
SF8EQ5,2,Detergente 2kg,89.6,179.2
SF8EQ5,3,Pan Baguette,30.41,91.23
SF8EQ5,6,Refresco 2L,35.11,210.66
SF8EQ5,1,Arroz 1kg,38.09,38.09
SF8EQ5,3,Detergente 2kg,89.63,268.9
SF8EQ5,1,Refresco 2L,36.19,36.19
SF8EQ5,2,Detergente 2kg,89.08,178.16
SF8EQ5,3,Sartén antiadherente,363.8,1091.41
SF8EQ5,3,Sartén antiadherente,361.35,1084.05
SF8EQ5,1,Microondas,1974.53,1974.53
SF8EQ5,2,Refresco 2L,35.86,71.72
SGJRUT,2,Microondas,1986.22,3972.44
SGJRUT,1,Pollo 1kg,22.87,22.87
SGJRUT,2,Pan Baguette,29.91,59.82
SGJRUT,1,Detergente 2kg,89.43,89.43
SGJRUT,2,Pollo 1kg,368.54,737.08
SGJRUT,4,Licuadora,788.57,3154.27
SGMOUJ,1,Audífonos,1546.33,1546.33
SGMOUJ,2,Licuadora,786.79,1573.58
SGMOUJ,2,Huevos 12pz,76.48,152.95
SGMOUJ,3,Pollo 1kg,124.21,372.62
SGMOUJ,1,Arroz 1kg,39.11,39.11
SGMOUJ,6,Detergente 2kg,90.68,544.08
SGMOUJ,2,Arroz 1kg,39.5,79.0
SGMOUJ,1,Arroz 1kg,39.7,39.7
SGMOUJ,3,Pollo 1kg,120.09,360.28
SGMOUJ,2,Detergente 2kg,92.96,185.93
SGMOUJ,1,Pollo 1kg,119.31,119.31
SGMOUJ,1,Refresco 2L,35.03,35.03
SGMOUJ,1,Audífonos,1437.2,1437.2
SKBE2Q,2,Arroz 1kg,38.89,77.78
SKBE2Q,1,Arroz 1kg,40.64,40.64
SKBE2Q,2,Arroz 1kg,40.75,81.49
SKBE2Q,3,Pollo 1kg,114.44,343.31
SKBE2Q,2,Leche 1L,24.24,48.48
SKBE2Q,1,Detergente 2kg,93.02,93.02
SKBE2Q,2,Licuadora,784.31,1568.62
SKBE2Q,1,Sartén antiadherente,350.26,350.26
SKBE2Q,3,Arroz 1kg,39.79,119.36
SKBE2Q,1,Detergente 2kg,88.25,88.25
SKBE2Q,2,Detergente 2kg,86.15,172.3
SKBE2Q,3,Leche 1L,24.65,73.94
SKBE2Q,1,Microondas,1931.66,1931.66
SKBE2Q,2,Detergente 2kg,92.62,185.23
SMHWCO,1,Huevos 12pz,80.91,80.91
SMHWCO,2,Microondas,2074.84,4149.69
SMHWCO,2,Leche 1L,24.6,49.2
SMHWCO,1,Refresco 2L,34.3,34.3
SMHWCO,2,Huevos 12pz,83.66,167.32
SMHWCO,1,Detergente 2kg,94.21,94.21
SMHWCO,1,Refresco 2L,35.96,35.96
SMHWCO,3,Refresco 2L,34.35,103.04
SMHWCO,1,Pan Baguette,29.35,29.35
SMHWCO,2,Detergente 2kg,90.67,181.35
SMHWCO,2,Pollo 1kg,115.38,230.76
SMJFO5,2,Sartén antiadherente,352.84,705.69
SMJFO5,1,Refresco 2L,36.32,36.32
SMJFO5,2,Sartén antiadherente,342.9,685.8
SMJFO5,1,Leche 1L,25.53,25.53
SMJFO5,2,Sartén antiadherente,340.89,681.77
SMJFO5,1,Leche 1L,24.09,24.09
SMJFO5,3,Pan Baguette,30.83,92.48
SMJFO5,2,Licuadora,809.43,1618.86
SMJFO5,3,Detergente 2kg,92.71,278.13
SMJFO5,3,Pan Baguette,28.8,86.4
SMJFO5,3,Sartén antiadherente,350.94,1052.81
SMJFO5,1,Arroz 1kg,38.78,38.78
SMJFO5,2,Pan Baguette,31.37,62.74
SMJFO5,2,Refresco 2L,34.27,68.54
SN089A,1,Audífonos,1426.46,1426.46
SN089A,1,Pan Baguette,28.62,28.62
SN089A,3,Detergente 2kg,87.56,262.68
SN089A,1,Audífonos,1475.39,1475.39
SN089A,1,Leche 1L,26.21,26.21
SN089A,2,Refresco 2L,36.51,73.01
SN089A,2,Refresco 2L,34.93,69.86
SN089A,1,Licuadora,781.94,781.94
SN089A,1,Audífonos,1534.32,1534.32
SN7DY6,1,Detergente 2kg,89.25,89.25
SN7DY6,3,Licuadora,760.55,2281.65
SN7DY6,1,Microondas,1979.6,1979.6
SN7DY6,1,Licuadora,786.04,786.04
SN7DY6,1,Leche 1L,25.54,25.54
SN7DY6,3,Refresco 2L,36.23,108.69
SN7DY6,1,Pan Baguette,30.22,30.22
SN7DY6,2,Leche 1L,24.52,49.05
SN7DY6,3,Pan Baguette,30.83,92.49
SN7DY6,1,Leche 1L,26.14,26.14
SN7DY6,1,Pollo 1kg,122.41,122.41
SN7DY6,1,Leche 1L,25.02,25.02
SN7DY6,2,Sartén antiadherente,361.07,722.15
SPU5E1,1,Microondas,1936.45,1936.45
SPU5E1,5,Pan Baguette,28.54,142.68
SPU5E1,2,Huevos 12pz,83.65,167.31
SPU5E1,2,Leche 1L,24.86,49.72
SPU5E1,2,Detergente 2kg,93.25,186.51
SPU5E1,6,Detergente 2kg,93.28,559.69
SPU5E1,1,Detergente 2kg,86.57,86.57
SPU5E1,5,Detergente 2kg,87.7,438.52
SPU5E1,1,Licuadora,810.8,810.8
SPU5E1,3,Huevos 12pz,76.9,230.69
SPU5E1,3,Huevos 12pz,79.85,239.55
SQ7H44,2,Arroz 1kg,40.57,81.13
SQ7H44,1,Arroz 1kg,39.55,39.55
SQ7H44,2,Leche 1L,26.16,52.32
SQ7H44,2,Huevos 12pz,79.91,159.83
SQ7H44,2,Detergente 2kg,90.86,181.71
SQ7H44,2,Huevos 12pz,77.74,155.47
SQ7H44,3,Huevos 12pz,76.83,230.5
SQ7H44,1,Celular básico,5009.42,5009.42
SQ7H44,1,Leche 1L,24.37,24.37
SQ7H44,2,Huevos 12pz,81.07,162.14
